"cYr","pptAvg","tminAvg","tmaxAvg","tmeanAvg","tAvg"
1973,1381.92159235378,3.06521554549473,14.4362690736422,8.75074230956845,8.75074230956845
1974,1241.15340330178,1.84185988018476,13.5765297404003,7.70919481029253,7.70919481029253
1975,1395.43909589793,2.63436494870504,13.8277924879194,8.23107871831222,8.23107871831222
1976,1239.83545388028,1.00993311839759,13.1851256459505,7.09752938217406,7.09752938217406
1977,1361.24285315773,1.74179097879604,13.4814101538086,7.61160056630235,7.61160056630234
1978,1102.33324324324,0.914094945198998,12.7676235880551,6.84085926662702,6.84085926662703
1979,1329.34674486669,2.31877475190927,13.3350683678602,7.82692155988475,7.82692155988476
1980,909.679202908492,1.43524050700446,13.4588444154815,7.44704246124297,7.44704246124296
1981,1018.02849682169,1.85452980899681,13.5268624716087,7.69069614030273,7.69069614030274
1982,998.958336305849,1.43266459352754,13.5649674547644,7.49881602414597,7.49881602414597
1983,1362.82396807975,2.20035506318502,14.0774659685066,8.13891051584579,8.1389105158458
1984,1205.37114007408,2.15522579686286,13.7290675447021,7.94214667078246,7.94214667078246
1985,1090.03434353135,1.96090139632018,13.7230946555693,7.84199802594473,7.84199802594472
1986,1237.5318018018,2.02193857563147,13.5514932318105,7.78671590372098,7.78671590372098
1987,1173.71470114785,2.03795685279187,13.8404900077743,7.93922343028308,7.93922343028308
1988,997.364253441258,1.3985753647048,13.6248439429277,7.51170965381624,7.51170965381625
1989,1206.91429780034,1.59976021706986,12.9567717336626,7.27826597536623,7.27826597536624
1990,1337.49574884529,3.34425233609244,14.8123462294782,9.07829928278532,9.07829928278532
1991,954.6327795308,3.02089548939803,15.0103253380284,9.01561041371321,9.0156104137132
1992,1105.8545045045,1.76224211521166,12.6337466654472,7.19799439032942,7.19799439032941
1993,1144.49511501349,1.70187584792915,13.3650068596515,7.53344135379033,7.53344135379034
1994,1251.45690126675,1.63832285331015,13.6191947912379,7.62875882227405,7.62875882227405
1995,1038.4196469566,2.0030955320803,13.7923404749928,7.89771800353653,7.89771800353653
1996,1556.59097681438,1.97192817182665,12.9361285270042,7.4540283494154,7.4540283494154
1997,994.80950427585,1.46181597841496,13.1730970183381,7.31745649837654,7.31745649837655
1998,1142.45372799195,3.66942619014955,14.9659988033719,9.31771249676072,9.31771249676073
1999,1114.22398728678,2.45644544290484,14.634866198686,8.54565582079541,8.54565582079542
2000,1259.37450221795,1.83007850490084,13.1263133946129,7.47819594975686,7.47819594975687
2001,887.020209905338,2.49270296946693,14.2906007530373,8.39165186125211,8.39165186125211
2002,1231.52860977729,2.99994981021631,14.3805041081691,8.6902269591927,8.6902269591927
2003,1513.05824164266,2.06915851130318,12.7787444932242,7.42395150226368,7.42395150226369
2004,1329.44830749531,2.4374179128367,13.2897977546074,7.86360783372205,7.86360783372205
2005,1338.91564366397,2.33908137833264,14.0342522217649,8.18666680004878,8.18666680004878
2006,1400.81907623359,3.51229295285133,14.5622485556623,9.0372707542568,9.0372707542568
2007,1289.07108794073,2.41407543330132,13.7116563771894,8.06286590524535,8.06286590524534
2008,1321.25381030777,2.41972374658923,13.7716368652917,8.09568030594047,8.09568030594046
2009,1250.86037179311,2.24292087773052,13.0392748967241,7.64109788722733,7.64109788722733
2010,1252.31192207436,3.22680412646149,14.3570267221536,8.79191542430756,8.79191542430756
2011,1862.66132354824,3.07010940497895,14.2016215999645,8.63586550247173,8.63586550247173
2012,1155.48902987884,3.74821979171438,15.1113013639193,9.42976057781686,9.42976057781685
2013,1144.1055702688,2.22488529278033,13.4569746649891,7.84092997888473,7.84092997888474
